CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
-0.48183354088442054,-0.5774041818368083,-0.09007390770163472,-0.27259856706992697,-0.35322026072676915,-0.3272424442626573,0.37964434907976624,-0.512703468469637,-0.35931399221665644,0.24762507278036344,-0.24817502127906646,0.5015145070109097,-0.6383639595324848,0.33063043947526144
-0.43408724208260685,-0.5774041818368083,-0.09007390770163472,-0.27259856706992697,-0.35322026072676915,-0.34106938200455134,0.8059956217024173,-0.534558074064092,-0.35931399221665644,0.24762507278036344,-0.24817502127906646,-2.0926048200969825,-0.14982933243979477,-0.6193334737692529
-0.4412425114329311,-0.5774041818368083,-0.09007390770163472,-0.27259856706992697,-0.35322026072676915,-0.3509247525227099,0.8664709795212331,-0.534558074064092,-0.35931399221665644,0.24762507278036344,-0.24817502127906646,0.4926485902269648,0.31394847233400863,-0.5351594561399922
-0.4712862983668581,-0.5774041818368083,-0.09007390770163472,-0.27259856706992697,-0.35322026072676915,-0.34982153940500554,0.9450889446856934,-0.5799519755003821,-0.35931399221665644,0.24762507278036344,-0.24817502127906646,0.47843117412298014,0.13074798717424999,-0.4389605788494083
-0.47419847213159644,-0.5774041818368083,-0.09007390770163472,-0.27259856706992697,-0.35322026072676915,-0.36144205091149084,1.1476813933787262,-0.6284988751978241,-0.35931399221665644,0.24762507278036344,-0.24817502127906646,0.4892939190114178,0.814036283175512,-0.5111097368173463
-0.45810224521990495,-0.5774041818368083,-0.09007390770163472,-0.27259856706992697,-0.35322026072676915,-0.36199365747034307,1.0025405346135685,-0.6124093105416519,-0.35931399221665644,0.24762507278036344,-0.24817502127906646,0.5022333651285272,1.1754858890312523,-0.5111097368173463
-0.474803436595618,-0.5774041818368083,-0.09007390770163472,-0.27259856706992697,-0.35322026072676915,-0.35129249022861125,0.7999480859205357,-0.626103214754302,-0.35931399221665644,0.24762507278036344,-0.24817502127906646,0.4384946120331364,0.4212280357158493,-0.4028859998654397
-0.4761176697415959,-0.5774041818368083,-0.09007390770163472,-0.27259856706992697,-0.35322026072676915,-0.3385319918338314,1.159776464942489,-0.5781127265147101,-0.35931399221665644,0.24762507278036344,-0.24817502127906646,0.49879882078880056,0.12084525824669538,-0.4750351578333773
-0.4195388897650672,-0.5774041818368083,-0.09007390770163472,-0.27259856706992697,-0.35322026072676915,-0.3475415656284166,0.9813741593769829,-0.5607712360783745,-0.35931399221665644,0.24762507278036344,-0.24817502127906646,0.4667696979927459,0.6621944396196763,-0.5231345964786694
-0.48449955669483286,-0.5774041818368083,-0.09007390770163472,-0.27259856706992697,-0.35322026072676915,-0.3487918738284815,-0.13137242448922665,-0.5248054176778818,-0.35931399221665644,0.24762507278036344,-0.24817502127906646,0.4848210240573552,0.24132846019860885,-0.24656282426824105
-0.4874576243154625,-0.5774041818368083,0.1123682000658322,-0.27259856706992697,-0.33681050088667025,-0.3296695131216068,0.6910924418466672,-0.5403076591285454,-0.3543961431481785,0.5135100315641596,-0.283604137841133,0.5015943801350894,-0.22740070903897197,-0.11428936799368826
-0.4780911055449215,-0.5774041818368083,0.1123682000658322,-0.27259856706992697,-0.33681050088667025,-0.359162077134902,1.0327782135229764,-0.5904001462089051,-0.3543961431481785,0.5135100315641596,-0.283604137841133,0.49648250018758944,0.771124457822776,-0.595283754446607
-0.43685756211095395,-0.5774041818368083,0.1123682000658322,-0.27259856706992697,-0.33681050088667025,-0.3525795721992663,1.108372410796496,-0.5603230157373285,-0.3543961431481785,0.5135100315641596,-0.283604137841133,0.5120577594026284,0.9163644820935756,-0.6073086141079301
-0.4701556406444453,-0.5774041818368083,0.1123682000658322,-0.27259856706992697,-0.33681050088667025,-0.34662222136366305,0.7697104070111279,-0.6053768879493768,-0.3543961431481785,0.5135100315641596,-0.283604137841133,0.44688129007200367,-0.17953751922245859,-0.6313583334305759
-0.4580438348578615,-0.5774041818368083,0.1123682000658322,-0.27259856706992697,-0.33681050088667025,-0.3586104705760499,0.8906611226487593,-0.573445052618299,-0.3543961431481785,0.5135100315641596,-0.283604137841133,0.09679738679243322,0.696853990866117,-0.6554080527532218
-0.474632377678205,-0.5774041818368083,0.1123682000658322,-0.27259856706992697,-0.33681050088667025,-0.3494905754696942,0.4159295637710558,-0.5321778694943988,-0.3543961431481785,0.5135100315641596,-0.283604137841133,0.4833034346979412,0.08288479735773631,-0.3066871225748559
-0.46653837036646795,-0.5774041818368083,0.1123682000658322,-0.27259856706992697,-0.33681050088667025,-0.3551905099111665,0.721330120756075,-0.5295040033219514,-0.3543961431481785,0.5135100315641596,-0.283604137841133,0.4929680827236832,-0.20429434154134465,-0.5471843158013152
-0.47504959454994405,-0.5774041818368083,0.1123682000658322,-0.27259856706992697,-0.33681050088667025,-0.3606698017290979,0.4340721711167003,-0.5712194067868976,-0.3543961431481785,0.5135100315641596,-0.283604137841133,0.046637064807589196,0.6324862528370124,-0.4028859998654397
-0.4691334593086847,-0.5774041818368083,0.1123682000658322,-0.27259856706992697,-0.33681050088667025,-0.36585490338230814,0.19519450773237843,-0.5276802102101086,-0.3543961431481785,0.5135100315641596,-0.283604137841133,0.46892627234559736,0.34200620429541306,-0.5351594561399922
-0.5007459816803504,-0.5774041818368083,2.2959506590197525,-0.27259856706992697,-0.3161463588658051,-0.3607433492702782,0.3312640628247138,-0.6051914174634266,-0.37406753942209015,-0.8380718422534711,-0.2687467663796212,0.4501560881633706,0.4674407707111037,-0.21048824528427207
-0.49963618480152455,-0.5774041818368083,2.2959506590197525,-0.27259856706992697,-0.3161463588658051,-0.35581566401119896,0.7666866391201869,-0.6145113093824198,-0.37406753942209015,-0.8380718422534711,-0.2687467663796212,0.3584617416050896,0.4509362224985129,-0.41491085952676243
-0.4907327767586139,-0.5774041818368083,2.2959506590197525,-0.27259856706992697,-0.3161463588658051,-0.3573969361465751,1.0327782135229764,-0.6315900499636594,-0.37406753942209015,-0.8380718422534711,-0.2687467663796212,0.36181641282063615,1.055002687079339,-0.3908611402041166
-0.46678870048951143,-0.5774041818368083,2.2959506590197525,-0.27259856706992697,-0.3161463588658051,-0.3612581820585402,1.1567526970515485,-0.6536146701702353,-0.37406753942209015,-0.8380718422534711,-0.2687467663796212,0.2996751222088394,2.2895428933811366,-0.7756566493664515
-0.48843808396404925,-0.5774041818368083,2.2959506590197525,-0.27259856706992697,-0.3161463588658051,-0.3604123853349669,1.120467482360259,-0.6440474842699753,-0.37406753942209015,-0.8380718422534711,-0.2687467663796212,0.372120045839816,0.9972367683352706,-0.595283754446607
-0.4590117780002961,-0.5774041818368083,2.2959506590197525,-0.27259856706992697,-0.3161463588658051,-0.35647759188182154,0.896708658430641,-0.646118571363085,-0.37406753942209015,-0.8380718422534711,-0.2687467663796212,0.41716848787715965,0.5400607828465037,-0.28263740325221004
-0.3679208183935154,-0.5774041818368083,2.2959506590197525,-0.27259856706992697,-0.3161463588658051,-0.37019420831194505,1.1144199465783773,-0.682548065978453,-0.37406753942209015,-0.8380718422534711,-0.2687467663796212,0.2116549393628239,2.594877035314068,-0.9680544039476191
-0.421408021350458,-0.5774041818368083,1.7709973312917,-0.27259856706992697,-0.2900122968982402,-0.36725230666473363,1.1265150181421406,-0.6777412892175791,-0.3642318412851343,0.5412063814374718,-0.24474639709564064,0.4737985329205584,0.9328690303061667,-0.9079301056410043
-0.3937548870915957,-0.5774041818368083,1.7709973312917,-0.27259856706992697,-0.2900122968982402,-0.3401132639692076,1.2111805190884826,-0.6740009677509186,-0.3642318412851343,0.5412063814374718,-0.24474639709564064,0.5120577594026284,0.6357871624795308,-0.6914826317371908
-0.1618574054416127,-0.5774041818368083,1.7709973312917,-0.27259856706992697,-0.2900122968982402,-0.3693116378177817,1.0872060355599105,-0.6481278349608779,-0.3642318412851343,0.5412063814374718,-0.24474639709564064,0.5120577594026284,1.1226713347509616,-1.1364024392061405
-0.38765100425805377,-0.5774041818368083,1.7709973312917,-0.27259856706992697,-0.2900122968982402,-0.33912037216327373,1.2142042869794236,-0.6267059938336398,-0.3642318412851343,0.5412063814374718,-0.24474639709564064,0.4972013583052069,0.17531026734824529,-0.5471843158013152
-0.03181507868927712,-0.5774041818368083,1.7709973312917,-0.27259856706992697,-0.2900122968982402,-0.34397450988117273,1.177919072288134,-0.6031357862441462,-0.3642318412851343,0.5412063814374718,-0.24474639709564064,0.5120577594026284,0.11919480342543633,-0.4990848771560231
-0.2833509584920158,-0.5774041818368083,1.7709973312917,-0.27259856706992697,-0.2900122968982402,-0.3422829164340261,1.1839666080700157,-0.594418673404491,-0.3642318412851343,0.5412063814374718,-0.24474639709564064,0.42307909906645663,-0.06895704619809973,-0.09023964867104241
-0.3919233050246614,-0.5774041818368083,1.7709973312917,-0.27259856706992697,-0.2900122968982402,-0.36250849025860504,1.108372410796496,-0.572394053197915,-0.3642318412851343,0.5412063814374718,-0.24474639709564064,0.4464819244511051,0.5763707889142035,-0.6433831930918991
-0.12225517997614478,-0.5774041818368083,1.7709973312917,-0.27259856706992697,-0.2900122968982402,-0.3648987853469644,1.1990854475247197,-0.5915438808722642,-0.3642318412851343,0.5412063814374718,-0.24474639709564064,-0.5593603283437003,0.9526744881612753,-0.980079263608942
-0.296814546943034,-0.5774041818368083,1.7709973312917,-0.27259856706992697,-0.2900122968982402,-0.34364354594586144,1.193037911742838,-0.6279115519923154,-0.3642318412851343,0.5412063814374718,-0.24474639709564064,0.49424605271055844,0.8949085694172076,-0.6794577720758677
-0.3949189221637475,-0.5774041818368083,1.7709973312917,-0.27259856706992697,-0.2900122968982402,-0.3580956377877878,1.050920820868621,-0.6501370985586707,-0.3642318412851343,0.5412063814374718,-0.24474639709564064,0.36309438280751133,0.8850058404896527,-0.7636317897051288
-0.382531753241816,-0.5774041818368083,1.7709973312917,-0.27259856706992697,-0.2900122968982402,-0.33926746724563434,1.1990854475247197,-0.6682359268126359,-0.3642318412851343,0.5412063814374718,-0.24474639709564064,0.4895335383839566,0.5037507767788038,-0.7997063686890973
-0.4253089991012179,-0.5774041818368083,1.7709973312917,-0.27259856706992697,-0.2900122968982402,-0.36122140828795,1.193037911742838,-0.6962419701911029,-0.3642318412851343,0.5412063814374718,-0.24474639709564064,0.4732394210513006,1.6145068714861697,-1.25665103581937
-0.30234684266229345,-0.5774041818368083,1.7709973312917,-0.27259856706992697,-0.2900122968982402,-0.3504099197344478,1.1839666080700157,-0.6962265143172738,-0.3642318412851343,0.5412063814374718,-0.24474639709564064,0.5120577594026284,1.1424767926060708,-0.7155323510598366
-0.4081613856727441,-0.5774041818368083,1.7709973312917,-0.27259856706992697,-0.2900122968982402,-0.3495641230108745,1.0539445887595615,-0.7050054506522457,-0.3642318412851343,0.5412063814374718,-0.24474639709564064,0.4416096638761441,2.0832360407237505,-1.1724770181901094
0.14996631232741467,-0.5774041818368083,1.7709973312917,-0.27259856706992697,-0.2900122968982402,-0.3920378280424904,1.247465733779772,-0.7316668330075746,-0.3642318412851343,0.5412063814374718,-0.24474639709564064,0.5120577594026284,3.7749522325143143,-1.1243775795448177
0.8560683182272522,-0.5774041818368083,1.4484861113311143,3.668397859712446,-0.13989338280548397,-0.37791670013587525,1.247465733779772,-0.749873852378344,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,0.5120577594026284,2.5222570231786676,-1.2446261761580473
1.1799746366018418,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.13989338280548397,-0.3755264050475159,1.247465733779772,-0.7359326541844271,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,0.5120577594026284,2.4562388303283047,-0.980079263608942
0.6302246533862023,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.13989338280548397,-0.39630358543094707,1.1809428401790747,-0.7461180750378542,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,0.5120577594026284,2.9299193640296624,-1.4370239307392147
0.46317101794189813,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.13989338280548397,-0.3511821689168408,1.247465733779772,-0.7348043753948973,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,-1.277020349098193,2.684001595662058,-1.1965267375127553
0.36959344577955305,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.13989338280548397,-0.36964260175309294,1.247465733779772,-0.7197348984114508,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,-1.306094166299599,0.8437444699581755,-0.980079263608942
0.4586984530768558,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.13989338280548397,-0.39545778870737375,1.1174437144693183,-0.7283592760081309,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,0.47060360795337064,2.969530279739881,-1.1003278602221718
0.4429985821933164,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.13989338280548397,-0.3858966083539364,1.0599921245414432,-0.7177256348136577,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,0.19328412080149565,2.769825246367531,-0.7155323510598366
0.6111286371667073,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.13989338280548397,-0.3707825886413874,1.0932535713417921,-0.7183284138929957,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,0.15222933497313637,1.6359627841625377,-1.0041289829315878
0.1616316960612377,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.13989338280548397,-0.351476359081562,1.1658240007243708,-0.704062642348666,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,0.3195635301295817,0.4228784905371084,-0.27061254359088693
0.09476017585890734,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.13989338280548397,-0.3778799263652851,1.247465733779772,-0.7081429930395686,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,0.07035938268895661,0.2875411951938632,-0.4990848771560231
-0.059501590297878576,-0.5774041818368083,1.4484861113311143,3.668397859712446,-0.13989338280548397,-0.39229524443662145,0.8846135868668776,-0.7052682005073418,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,0.08377806755114373,0.09608843592780901,-1.0161538425929109
0.3671443827424449,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.13989338280548397,-0.3666639263352913,1.2021092154156603,-0.703258936909549,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,-0.5658300514022551,0.7018053553298941,-0.5231345964786694
0.06035230044659021,-0.5774041818368083,1.4484861113311143,3.668397859712446,-0.13989338280548397,-0.351218942687431,1.1265150181421406,-0.6837536241371286,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,-0.0940195068728407,0.5912248823055353,-0.8117312283504204
0.9453360401045333,-0.5774041818368083,1.4484861113311143,3.668397859712446,-0.13989338280548397,-0.3503731459638577,0.721330120756075,-0.6843564032164666,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,-1.9551431733837403,0.5747203340929444,-0.980079263608942
0.49126640208480393,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.13989338280548397,-0.38273406408318406,1.0660396603233249,-0.6857628877349217,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,-1.9501910396845996,0.7595712740739624,-1.2807007551420162
-0.019031553739193494,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.3015599056746061,-0.3212850934270541,1.1688477686153118,-0.6639855615096125,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,0.24472241277321444,-1.1467040444802838,2.1103096693510603
0.030725730384402277,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.3015599056746061,-0.35353569023461,1.247465733779772,-0.6825326101046238,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,0.16852345230579233,-0.8430203573686117,0.06608352692615625
0.06501261290391504,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.13989338280548397,-0.33720813609258626,1.247465733779772,-0.6812034049553146,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,0.2517512477010269,-0.6845766945277393,-0.05416506968707342
0.001779223823148963,-0.5774041818368083,1.4484861113311143,3.668397859712446,-0.3015599056746061,-0.3467693164460236,1.0237069098501537,-0.6761802459608325,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,0.048953385408800294,-0.9965126557457068,0.3907547377818763
0.08100870776638915,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.3015599056746061,-0.30120661468483567,0.9692790878132196,-0.6495188636055036,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,0.33258284937087074,-1.6187341233603827,3.156472459886159
0.2355500092272401,-0.5774041818368083,1.4484861113311143,3.668397859712446,-0.3015599056746061,-0.2896964244901207,1.193037911742838,-0.6387306636727388,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,0.4538302518756365,-1.58737548175646,3.156472459886159
0.1042309988473831,-0.5774041818368083,1.4484861113311143,3.668397859712446,-0.3015599056746061,-0.2686250539419684,1.0630158924323843,-0.6199826887179481,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,0.44456496947079255,-1.3563118067801878,3.156472459886159
0.406020650851087,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.3015599056746061,-0.36133172959972043,0.9995167667226275,-0.5797974167620903,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,0.4977604701744647,0.01686660450737304,-0.1263142276550114
0.6904123593032736,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.3015599056746061,-0.352248608263955,1.035801981413917,-0.6012192578893284,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,-0.7398735889897942,-0.28516662778303997,0.15025754455541693
0.3091554097394384,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.3015599056746061,-0.2850261556251724,1.1325625539240223,-0.6379269582336216,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,0.29160793666669105,-1.2935945235723425,3.156472459886159
0.22157741619270033,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.3015599056746061,-0.36048593287614716,0.6185220124640886,-0.5791946376827525,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,-0.8401143598353019,0.09938934557032741,0.005959228619541417
0.43023591808681966,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.3015599056746061,-0.34423192627530363,1.1295387860330812,-0.6295653304920372,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,-0.2851558930348331,-0.07225795584061784,0.005959228619541417
0.4924554701692601,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.3015599056746061,-0.3411797033163218,1.1023248750146144,-0.6044495355196262,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,-0.021973948862762216,-0.035947949772917806,-0.17441366630030308
-0.02577377838649606,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.3015599056746061,-0.36055948041732744,1.0841822676689694,-0.5791946376827525,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,-0.3234949926410827,0.4773434996386583,-0.7636317897051288
0.4358683458552965,-0.5774041818368083,1.4484861113311143,-0.27259856706992697,-0.3015599056746061,-0.3603756115643767,1.1658240007243708,-0.584944222747206,-0.35931399221665644,0.3528712022989494,-0.3190332544031995,0.12251653277829237,0.08123434253647725,-0.5592091754626379
-0.471478218127858,-0.5774041818368083,-0.7197386704818253,-0.27259856706992697,-0.3592979495564354,-0.37170193290614095,0.8997324263215816,-0.5528887404254949,-0.35931399221665644,-0.23983068498992963,-0.29731863457483615,0.5120577594026284,0.5202553249913945,-0.07821478900971927
-0.4912376091734181,-0.5774041818368083,-0.7197386704818253,-0.27259856706992697,-0.3592979495564354,-0.3406648705280597,0.7666866391201869,-0.5451298917632483,-0.35931399221665644,-0.23983068498992963,-0.29731863457483615,0.5008755220174723,-0.41225164901998995,-0.018090490703104433
-0.4942874645058303,-0.5774041818368083,-0.7197386704818253,-0.27259856706992697,-0.3592979495564354,-0.36114786074676974,0.30102638391530595,-0.5365364259142265,-0.35931399221665644,-0.23983068498992963,-0.29731863457483615,0.48274432282868346,-0.31322435974444446,-0.1383390873163341
-0.5017264413289371,-0.5774041818368083,-0.7197386704818253,-0.27259856706992697,-0.3592979495564354,-0.33588428035134105,-0.7754349852596141,-0.4700143449534526,-0.35931399221665644,-0.23983068498992963,-0.29731863457483615,0.46461312363989404,-1.0245703877071113,0.6793513696536273
-0.5002328049281114,-0.5774041818368083,-0.7197386704818253,-0.27259856706992697,-0.3592979495564354,-0.35522728368175666,-0.34908371263696314,-0.40469782215135447,-0.35931399221665644,-0.23983068498992963,-0.29731863457483615,0.48274432282868346,-0.23565298314526753,-0.06618992934839656
-0.5068957583697836,-0.5774041818368083,-0.7197386704818253,-0.27259856706992697,-0.3592979495564354,-0.3443790213576643,0.44314347478952304,-0.4413900666218185,-0.35931399221665644,-0.23983068498992963,-0.29731863457483615,0.5016742532592694,-0.8661267248662389,0.10215810591012524
-0.5018182290407197,-0.5774041818368083,-0.7197386704818253,-0.27259856706992697,-0.3592979495564354,-0.3243373163860359,0.47338115369893086,-0.5035535911627648,-0.35931399221665644,-0.23983068498992963,-0.29731863457483615,0.4670891904894644,-0.7621480711269164,0.7394756679602421
-0.50541463847511,-0.5774041818368083,-0.9417269127923581,-0.27259856706992697,-0.37266886498170115,-0.3199244639152187,-0.010421708851595175,-0.5168920102773437,-0.3691496903536122,-0.810375492380159,-0.283604137841133,0.5120577594026284,-1.0724335775236247,1.6172904232368193
-0.5020435261514588,-0.5774041818368083,-0.9417269127923581,-0.27259856706992697,-0.37266886498170115,-0.29105705400195603,0.7424964959926607,-0.5304931792470187,-0.3691496903536122,-0.810375492380159,-0.283604137841133,0.5013547607625505,-0.6565189625663348,1.9299367744312157
-0.5007918755362416,-0.5774041818368083,-0.9417269127923581,-0.27259856706992697,-0.37266886498170115,-0.3506673361285788,0.10448147100415484,-0.5526105346965696,-0.3691496903536122,-0.810375492380159,-0.283604137841133,0.5120577594026284,-0.34458300134836733,1.4970418266235896
-0.49155052182722236,-0.5774041818368083,-0.9417269127923581,-0.27259856706992697,-0.37266886498170115,-0.3134890540619436,1.0116118382863908,-0.5367373522740058,-0.3691496903536122,-0.810375492380159,-0.283604137841133,0.4898530308806755,-1.1087435835913246,1.7014644408660795
-0.4877747091379842,-0.5774041818368083,-0.9417269127923581,-0.27259856706992697,-0.37266886498170115,-0.3352591262513086,1.1144199465783773,-0.514109952988092,-0.3691496903536122,-0.810375492380159,-0.283604137841133,0.5120577594026284,-0.9668044689630433,1.0521220191546394
-0.49486739595754753,-0.5774041818368083,-0.9417269127923581,-0.27259856706992697,-0.37266886498170115,-0.37052517224725634,0.9390414089038117,-0.4923326267627829,-0.3691496903536122,-0.810375492380159,-0.283604137841133,0.46493261613661296,0.40307303268199945,0.31860557981393833
-0.5043006694275668,-0.5774041818368083,-0.9417269127923581,-0.27259856706992697,-0.37266886498170115,-0.3503363721932675,0.30405015180624656,-0.44723238692924705,-0.3691496903536122,-0.810375492380159,-0.283604137841133,0.4338619708307146,0.2660852825174952,0.7034010889762736
-0.5061572845068055,-0.5774041818368083,-0.9417269127923581,-0.27259856706992697,-0.37266886498170115,-0.2886299851430065,-0.15556256761675283,-0.45967436536173384,-0.3691496903536122,-0.810375492380159,-0.283604137841133,0.477951935377902,-1.169810411977911,3.156472459886159
-0.4966739450121775,1.376915944872489,-0.8049039709908977,-0.27259856706992697,-0.40366507801299895,-0.32720567049206717,-0.5335335539843512,-0.36857744501256995,-0.35931399221665644,0.3251748524256373,-0.31331888076415654,0.4878562027761833,-0.8017589868371345,0.9919977208480246
-0.4770480633655739,1.376915944872489,-0.8049039709908977,-0.27259856706992697,-0.40366507801299895,-0.3355165426454397,-0.8963857008972456,-0.24831529074775083,-0.35931399221665644,0.3251748524256373,-0.31331888076415654,0.3997561468059877,-1.1516554089440612,0.7274508082989195
-0.4946087214970694,1.376915944872489,-0.8049039709908977,-0.27259856706992697,-0.40366507801299895,-0.31238584094423927,-0.6000564475850485,-0.24831529074775083,-0.35931399221665644,0.3251748524256373,-0.31331888076415654,0.5120577594026284,-1.0146676587795567,1.3407186510263904
-0.49169654773233096,1.376915944872489,-0.8049039709908977,-0.27259856706992697,-0.40366507801299895,-0.3209909032623329,-1.1261920606087454,0.0473710314782169,-0.35931399221665644,0.3251748524256373,-0.31331888076415654,0.3585416147292692,-1.0625308485960703,1.593240703914173
-0.5006959156557417,1.376915944872489,-0.8049039709908977,-0.27259856706992697,-0.40366507801299895,-0.3287869426274434,-0.8449816467512522,0.0473710314782169,-0.35931399221665644,0.3251748524256373,-0.31331888076415654,0.4546289831174331,-1.1301994962676927,0.8116248259281802
-0.4933821038941566,1.376915944872489,-0.8049039709908977,-0.27259856706992697,-0.40366507801299895,-0.31264325733837034,-0.9810512018435876,0.0473710314782169,-0.35931399221665644,0.3251748524256373,-0.31331888076415654,0.46085908680344895,-1.4305822737368465,1.521091545946235
-0.520405240676693,2.028355987108921,-0.8761077468263515,-0.27259856706992697,-0.42554475779979745,-0.32654374262144464,-1.4769491359578766,0.007154847774700689,-0.37898538849056806,-0.41154805420446466,-0.3087473818529221,0.48386254656719896,-1.074084032344884,0.8837739838961182
-0.523526022877301,2.028355987108921,-0.8761077468263515,-0.27259856706992697,-0.42554475779979745,-0.3337514016571127,-1.2078337936641466,0.007154847774700689,-0.37898538849056806,-0.41154805420446466,-0.3087473818529221,0.35071404855965965,-1.1813635957267246,0.6432767906696588
-0.5237680086629095,2.8969427100908307,-1.2209574062647262,-0.27259856706992697,-0.4127816112574984,-0.2870119392370402,-0.8086964320599628,-0.08112910353755315,-0.3642318412851343,-0.46694075395108886,-0.32246187858662534,0.4907316352466522,-1.4140777255242558,3.156472459886159
-0.5127952049361733,2.8969427100908307,-1.0729652447243712,-0.27259856706992697,-0.4237214511508976,-0.3086349163440446,-0.7451973063502062,0.17553113726974504,-0.37406753942209015,-0.05703477582606973,-0.3430336236871801,0.5120577594026284,-1.2308772403644972,1.148320896445223
-0.5100624344262827,2.8969427100908307,-1.0729652447243712,-0.27259856706992697,-0.4237214511508976,-0.31525419505027047,-0.6696031090766865,0.17553113726974504,-0.37406753942209015,-0.05703477582606973,-0.3430336236871801,0.17187812352133933,-0.4832212063341306,0.7875751066055343
-0.5138090419344992,2.8969427100908307,-1.0729652447243712,-0.27259856706992697,-0.4237214511508976,-0.30911297536171656,-0.6181990549306933,0.17553113726974504,-0.37406753942209015,-0.05703477582606973,-0.3430336236871801,0.47451739103817536,-0.8116617157646889,1.304644072042422
-0.5163874422018463,3.5483827523272633,-1.0799460070611804,-0.27259856706992697,-0.4243292200338642,-0.32010833276816947,-1.3136656698470741,0.22876116673742752,-0.3691496903536122,0.347331932324287,-0.2927471356636018,0.5120577594026284,-1.1516554089440612,1.3407186510263904
-0.5221116576821057,3.5483827523272633,-1.0799460070611804,-0.27259856706992697,-0.4243292200338642,-0.31422452947374646,-1.355998420320245,0.22876116673742752,-0.3691496903536122,0.347331932324287,-0.2927471356636018,0.4114176229362224,-1.169810411977911,1.1002214577999312
-0.5151566524302161,3.00551605046357,-1.0017614688889174,-0.27259856706992697,-0.4170359934382647,-0.3500054082579562,-0.6151752870397524,0.014944608184605402,-0.37406753942209015,0.04821135369251627,-0.3190332544031995,0.4870574715343863,-0.677974875242703,0.0420338076035104
-0.5204469623638669,3.00551605046357,-1.0017614688889174,-0.27259856706992697,-0.4170359934382647,-0.29675698844342824,-1.3015705982833108,0.014944608184605402,-0.37406753942209015,0.04821135369251627,-0.3190332544031995,0.49991704452731606,-1.3909713580266287,2.23055826596429
-0.5148854614635858,3.5483827523272633,-0.9110115585103976,-0.27259856706992697,-0.4163674476670014,-0.28782096219002334,-0.7724112173686732,-0.163107058327503,-0.3642318412851343,-0.638658123165624,-0.3190332544031995,0.4791500322405971,-1.2754395205384925,2.9760995649663142
